tweetid	tweetid-href	tweetername	tweeterhandle	tweetbody	numberoflikes	numberofretweets	timeoftweet	
19. mar.	https://twitter.com/laianders/status/843420863445766145	Anders Lai	@laianders	I medgang og i modgang I sejre og i nederlag For evigt for altid AGF!!! #ultratwitteragf #ksdh #sldk #agfobpic.twitter.com/g4qTYLPOBT	9	1	1489922178	
19. mar.	https://twitter.com/VredVognmand/status/843417249897762816	Ulrik Fredensborg	@VredVognmand	https://youtu.be/inLVBe63fmQ  22 år siden idag. LW er pensioneret, jeg jeg stiller fra start, ligesom dengang.#sldk #agfob #ultratwitteragf	1	0	1489921316	
19. mar.	https://twitter.com/pbp_ahc/status/843411409954332672	Allan Corneliussen	@pbp_ahc	Alle andre fans hader AGF, men går man dem på klingen ønsker de ikke at AGF rykker ned. SL er ikke det samme uden dem. #ultratwitteragf	4	1	1489919924	
19. mar.	https://twitter.com/pbp_ahc/status/843409647843364864	Allan Corneliussen	@pbp_ahc	I dag finder vi ud af hvilket stof vores hold er lavet af. Man or mouse?! KSDH! #ultratwitteragf #sldk #agffodbold	2	1	1489919504	
19. mar.	https://twitter.com/AGFFodbold/status/843402296058925058	AGF	@AGFFodbold	I dag kl. 17 gælder det vores plads i slutspillet. #allemandafhuse #agfob #ksdh #ultratwitteragf #sldk https://youtu.be/RoKU2tD0l0s 	13	3	1489917751	
19. mar.	https://twitter.com/laianders/status/843367503497715713	Anders Lai	@laianders	Kampdag! Hvis vi søger afslutningerne (i antal og kvalitet) som i 2. halvleg mod ACH giver der #sejr #agfob #ultratwitteragf #sldk	4	0	1489909456	
19. mar.	https://twitter.com/JakbIversen/status/843355817164390400	Jakob	@JakbIversen	"Kom så ""de hviie"" Vi tror på jer #Kampdag #dongbold #AGF #agfob #sldk #KSDH #Ultratwitteragf https://twitter.com/agffodbold/status/842757994156900353 …"	2	0	1489906670	
19. mar.	https://twitter.com/jpaarhus/status/843328070190690304	JP Aarhus	@jpaarhus	Hvem mon snupper den ledige plads i AGF’s trængte forsvar? http://dlvr.it/Ng5K8w  #ultratwitterAGF pic.twitter.com/C54sOppF3g	0	0	1489900054	
18. mar.	https://twitter.com/laianders/status/843126010585501698	Anders Lai	@laianders	Er 39 år og bliver stadig star strucked når jeg møder GF-spillere på gade og vej #ultratwitteragf #ksdh #sejr	11	1	1489851880	
18. mar.	https://twitter.com/AGFFodbold/status/843092643747975169	AGF	@AGFFodbold	Flere spillere er tilbage i truppen, der til kampen i morgen er ekstra stor. http://www.agf.dk/klubben/nyhedsarkiv/2017/marts/truppen-mod-ob-21-spillere-udtaget/ … #agfob #ksdh #ultratwitteragf #sldk	3	1	1489843924	
18. mar.	https://twitter.com/23Nello/status/843080399857373184	Martin Nielsen	@23Nello	"Opskrift på en nat på sofaen - råber #KSDH til vores datters gym opvisning for KIF Kolding ""SÅ upassende"" citat min kone...#ultratwitteragf pic.twitter.com/vnxtsfmTWm"	19	0	1489841005	
18. mar.	https://twitter.com/LHallund/status/843047957222047744	laust hallund	@LHallund	.@RandersRejsning @AGFFodbold had I bare os I #ultratwitteragf, hvis I føler jer større af det. Men uprof af dir at gå efter Amini's person	3	0	1489833270	
18. mar.	https://twitter.com/SuneHansen84/status/843047106856325120	Sune Hansen	@SuneHansen84	Ingen stikker Windfelds fra den første kamp i foråret 1995... #ksdh #ultratwitteragf	2	0	1489833067	
18. mar.	https://twitter.com/larsfriis7/status/842983002527469568	Lars Friis	@larsfriis7	Sidste træning før den vigtige kamp mod OB. Et kæmpe ønske om at alle i Hviiee kommer på stadion imorgen. I gør en forskel #ultratwitteragf	27	4	1489817784	
17. mar.	https://twitter.com/ralle8K/status/842823067315453959	Rasmus Vind	@ralle8K	Jens Jønsson og resten af @konyaspor klaskede lige Fenerbache! #ultratwitteragf https://twitter.com/alituran38/status/842814216386084864 …	2	0	1489779652	
17. mar.	https://twitter.com/StevenVistoftNi/status/842820891461517313	Steven Vistoft	@StevenVistoftNi	Man læser at vi igen skal eksperimentere med en ny forsvar igen igen igen. Bare vi ikke ikke bliver slagtet mod OB #ultratwitteragf	0	0	1489779134	
17. mar.	https://twitter.com/RandersRejsning/status/842775567942541312	Randers-Rejsningen	@RandersRejsning	Wow!!! David Nielsen taler om had!!! Ring til moralens vogtere i @AGFFodbold Det må man ikke det der! #sldk #ultratwitteragf @TV3sportSLpic.twitter.com/qKbU6oTrbN	18	4	1489768328	
17. mar.	https://twitter.com/ThomasBiehl/status/842756619524104192	Thomas Biehl	@ThomasBiehl	Hellere ryge ud af pokalen mod FCK end at ryge ud mod Næstved #ultratwitteragf #agf	0	0	1489763810	
17. mar.	https://twitter.com/laianders/status/842738354210967557	Anders Lai	@laianders	Hva' så @AGFFodbold. Sætter I storskærm op i Arenaen til kvartfinalen? Kbh t/r en hverdag er lige presset nok #ultratwitteragf #dbupokalen	9	4	1489759455	
17. mar.	https://twitter.com/EtlivmedAGF/status/842723423663128576	Et liv med AGF	@EtlivmedAGF	Se hvad der kom op af bowlen @FCKobenhavn #ultratwitteragf #dbupokalen (ping @AGFFodbold)pic.twitter.com/RadLHuUU6l	3	0	1489755895	
17. mar.	https://twitter.com/jpaarhus/status/842712139651403776	JP Aarhus	@jpaarhus	AGF gentager finalebrag mod FCK i pokalens kvartfinale http://dlvr.it/NfPFNY  #ultratwitterAGF pic.twitter.com/apEz3PVSgE	0	0	1489753205	
17. mar.	https://twitter.com/kfriis/status/842703593752989696	Kristoffer Friis	@kfriis	Hvis @FCKobenhavn spiller som mod Ajax, så er der håb. Dog nok meget LIDT håb. #ultratwitteragf #dbupokalenhttps://twitter.com/bolddk/status/842693356807471108 …	1	0	1489751168	
17. mar.	https://twitter.com/jpaarhus/status/842703591626309633	JP Aarhus	@jpaarhus	AGF skal en tur til Parken mod FCK til pokalbrag http://dlvr.it/NfNWMq  #ultratwitterAGF pic.twitter.com/AcbkLdZRpt	0	0	1489751167	
17. mar.	https://twitter.com/ralle8K/status/842696618193420289	Rasmus Vind	@ralle8K	#ultratwitteragf pic.twitter.com/EIHuC2To9d	2	0	1489749504	
17. mar.	https://twitter.com/MN0rgaard/status/842696243356864512	Morten Nørgaard	@MN0rgaard	Byens helte mod FCK i pokalen. Den såkaldte moralske finale sker allerede i kvartfinale. #ultratwitterAGF #dbupokal	1	0	1489749415	
17. mar.	https://twitter.com/mufcdk/status/842696043431124992	Martin Hansen	@mufcdk	As forseen #ultratwitteragf #DBUpokalen #ByeByehttps://twitter.com/mufcdk/status/842086583486545921 …	5	0	1489749367	
17. mar.	https://twitter.com/laianders/status/842694029187960832	Anders Lai	@laianders	ÆV med ÆV på #ultratwitteragf #dbupokalen #ksdh	1	0	1489748887	
17. mar.	https://twitter.com/ToendergadeAGF/status/842694021998956544	Tøndergade	@ToendergadeAGF	Fedt med FCK! Vi må jo bevise os. Ingen kommer let i finalen #ultratwitteragf	2	0	1489748885	
17. mar.	https://twitter.com/Stoeier/status/842693130059157504	Tobias	@Stoeier	FCK - AGF i #dbupokal ... PIS! #ultratwitteragf	0	0	1489748673	
17. mar.	https://twitter.com/KFrydensbjerg/status/842693122421395456	Kenneth Frydensbjerg	@KFrydensbjerg	Payback time! En gentagelse af sidste års finale: FCK og @AGFFodbold rammer sammen i kvartfinalen. #ultratwitteragf #dbupokalen	2	0	1489748671	
17. mar.	https://twitter.com/MartinKiil/status/842693057434783744	Martin Kiil	@MartinKiil	AGF skal møde FCK i Parken i pokalkvartfinalen. PIS PIS PIS #ultratwitteragf #sldk	0	0	1489748656	
17. mar.	https://twitter.com/jlilmoes/status/842692772058578944	Jonathan Lilmoes	@jlilmoes	LORT! #ultratwitteragf	2	1	1489748587	
17. mar.	https://twitter.com/laianders/status/842688941325205504	Anders Lai	@laianders	Vendsyssel eller Næstved? Be' om #ultratwitteragf #dbupokalen #ksdh	0	0	1489747674	
17. mar.	https://twitter.com/shc2012/status/842684878105821186	Søren HøjlundCarlsen	@shc2012	Fuldt fortjent. Men først gælder det en uhyre vigtig kamp søndag. #allemandafhuse #agfob #ultratwitteragf https://twitter.com/agffodbold/status/842682859836051456 …	10	1	1489746705	
17. mar.	https://twitter.com/KFrydensbjerg/status/842680661093879808	Kenneth Frydensbjerg	@KFrydensbjerg	Pokalhelten Kasper Junker igen udtaget til U21 #Fremtiden #ultratwitteragf https://twitter.com/DBUfodbold/status/842679532662509568 …	1	0	1489745700	
17. mar.	https://twitter.com/thomashaumann/status/842668082506186752	Thomas Haumann	@thomashaumann	Junker on Fire, la la la la la, Junker on fire. Kom så de hviii, få nu den Superliga sejr på søndag, det betyder SÅÅÅ meget #ultratwitteragf	0	0	1489742701	
17. mar.	https://twitter.com/laianders/status/842653442632007680	Anders Lai	@laianders	Nøj der er sket meget i vores klub på tre år #ultratwitteragf #ksdh #nytblodpic.twitter.com/sze3jJynYW	3	0	1489739211	
17. mar.	https://twitter.com/klausmors/status/842652624436563968	Klaus Mors	@klausmors	Hey PC - ser du med her? #ultratwitteragf Aron Johannsson savner spilletid i Werder http://www.bold.dk/fodbold/nyheder/aron-johannsson-savner-spilletid-i-werder/ …	12	2	1489739016	
17. mar.	https://twitter.com/HAlexandersen/status/842642163397746688	Henrik Alexandersen	@HAlexandersen	Fredag, solskin og både AGF og Dortmund er med i bowlerne i dag #ultratwitteragf #cldk	8	1	1489736521	
17. mar.	https://twitter.com/hakuspeeck/status/842631294030962688	Johnny Rasmussen	@hakuspeeck	"En stadionspeaker der råber, men ingen der svarer. En ""mødregruppe"" med 15 balloner. Små 1000 (egne) tilskuere! ACH/pinligt #ultratwitteragf"	0	0	1489733930	
17. mar.	https://twitter.com/MortenKock/status/842620048401465345	Morten Kock	@MortenKock	Når man i #Horsens byder velkommen og siger Mi casa es su casa - til #CasaArena siger vi #JaDak #ultratwitteragf #achagf @ACHorsensGULEpic.twitter.com/XCgCTjbKej	10	0	1489731249	
16. mar.	https://twitter.com/AlyssaBoucher2/status/842501181758935044	Alyssa Boucher	@AlyssaBoucher2	#dkpol #dutchelection eldk #cldk #DutchElections plusdk #ultratwitteragf #CSW61 dbupokalen #SMWAllerpic.twitter.com/5Tp6yf5x1V	0	0	1489702909	
16. mar.	https://twitter.com/EsbenDallHansen/status/842495553271480320	Esben Dall Hansen	@EsbenDallHansen	Vi skal da holde med de danske hold og alt det der, men hvor er det også dejligt at se alle FCKerne så skuffede #ultratwitteragf #eldk	3	0	1489701567	
16. mar.	https://twitter.com/KasparOttosen/status/842490129897918464	Kaspar Ottosen	@KasparOttosen	Nyt stadion bliver behandlet på onsdag. S melder sig klar til at undersøge mulighederne http://www.siak.dk/vis_nyhed.asp?AjrNws=456 … #aarhuspol #ultratwitteragf	24	4	1489700274	
16. mar.	https://twitter.com/laianders/status/842477541680144385	Anders Lai	@laianders	Vores tredje mål i går minder altså med lidt god vilje om dette #ultratwitteragf #ksdhhttps://www.youtube.com/watch?v=N19dPYIM7m8&feature=share …	1	0	1489697273	
16. mar.	https://twitter.com/trendinaliaDK/status/842405192142282752	Trendinalia Denmark	@trendinaliaDK	⒍ Europe ⒎ #ultratwitteragf ⒏ Ajax ⒐ SKAT ⒑ Støjberg 2017/3/16 16:55 CET #trndnl http://www.trendinalia.com/twitter-trending-topics/denmark/denmark-today.html …	0	0	1489680023	
16. mar.	https://twitter.com/StureSandoe/status/842397736364347392	Sture Sandø	@StureSandoe	Kunne sgu være lidt sjovt, hvis @AGFFodbold og @Randers_FC trækker hinanden i #dbupokalen. Så får vi pokalbrag! #ultratwitteragf #sldk	25	1	1489678245	
16. mar.	https://twitter.com/klausegelund/status/842382670692794369	Klaus Egelund	@klausegelund	Indsigt... #ultratwitteragf https://twitter.com/larsfriis7/status/842157320872300544 …	3	0	1489674654	
16. mar.	https://twitter.com/NicolaiSabro/status/842376327198068737	Nicolai Sabro Hansen	@NicolaiSabro	Så kan @AGFFodbold godt starte Champions League-forberedelserne: http://blogs.tonsser.com/danmark/naar-den-hvide-mamba-hugger-blafrer-nettet/ … #denhvidemamba #u17ligaen #ultratwitteragf	1	0	1489673141	
16. mar.	https://twitter.com/GeoHashTrend/status/842374016258170882	Geo # Trend	@GeoHashTrend	Top Trends Denmark-Mar16 14:38 CET #kltop17 #cldk Wilders #DutchElection Europe #dkøko #ultratwitteragf Støjberg http://www.geohashtrend.com?cc=DKgeohashtrend.com/?cc=DK 	0	0	1489672590	
16. mar.	https://twitter.com/NicolaiSabro/status/842350050940452864	Nicolai Sabro Hansen	@NicolaiSabro	 Måske det sjoveste svar jeg nogensinde har fået ud af et interview. #ultratwitterAGF kan drømme om CL, når Den Hvide Mamba slår igennem pic.twitter.com/cDCzbQbKyJ	2	0	1489666876	
16. mar.	https://twitter.com/cerespapi/status/842311503906770945	Kresten Andersen	@cerespapi	Skønt at se passion og vildskab fra spillerne! Det er det der, vil bringe os i finalen igen! #staff #ultratwitteragf #ksdh	1	0	1489657686	
16. mar.	https://twitter.com/hrKRHansen/status/842310306382639104	K. R. Hansen	@hrKRHansen	God dag i dag JA Men kagerne ligne lidt nogle af den seneste tids andre resultater #ultratwitteragf https://twitter.com/p_josephsen/status/842283561260576768 …	2	0	1489657401	
16. mar.	https://twitter.com/williamernst18/status/842309500040302594	William Ernst	@williamernst18	Det er en passioneret klublegende #ultratwitteragf #ksdh	2	0	1489657208	
16. mar.	https://twitter.com/rammunator/status/842307232750530560	Rasmus Boserup	@rammunator	Kæmpe respekt til degraderet, mangeårig førstemålmand, som bare bliver ved med at smitte med gejst og ægte holdånd :) #ultratwitteragf #ksdhhttps://twitter.com/AGFFodbold/status/842300946164142080 …	4	0	1489656668	
16. mar.	https://twitter.com/AGFFodbold/status/842300946164142080	AGF	@AGFFodbold	Der var en, der var glad for Junkers mål i Horsens. Søndag gælder det en vigtig kamp mod OB. Få billet på AGF.dk. #ksdh #ultratwitteragf pic.twitter.com/ajK8rZD6IJ	77	12	1489655169	
16. mar.	https://twitter.com/Stoeier/status/842300188836392960	Tobias	@Stoeier	Har for første gang i meget lang tid iført mig en AGF trøje på kontoret idag det føles så rart #ultratwitteragf #sesiparkentilmaj	6	0	1489654988	
16. mar.	https://twitter.com/trendinaliaDK/status/842299400500072448	Trendinalia Denmark	@trendinaliaDK	⒍ #ultratwitteragf ⒎ Amsterdam ⒏ Horsens ⒐ Inger Støjberg ⒑ Europe 2017/3/16 09:55 CET #trndnl http://www.trendinalia.com/twitter-trending-topics/denmark/denmark-today.html …	0	0	1489654800	
16. mar.	https://twitter.com/thomashaumann/status/842298613623623680	Thomas Haumann	@thomashaumann	Det kan man godt tåle at se igen #ultratwitteragf TV: Brandvarme Junker sender AGF videre med HATTRICK i Horsens http://www.tv3sport.dk/sport/fodbold/nyheder/brandvarme-junker-sender-agf-videre-med-hattrick-i-horsens …	0	0	1489654613	
16. mar.	https://twitter.com/trendinaliaDK/status/842294361115115520	Trendinalia Denmark	@trendinaliaDK	⒈ #kltop17 ⒉ Wilders ⒊ #DutchElection ⒋ #dbupokalen ⒌ #ultratwitteragf 2017/3/16 09:35 CET #trndnl http://www.trendinalia.com/twitter-trending-topics/denmark/denmark-today.html …	0	0	1489653599	
16. mar.	https://twitter.com/thomashaumann/status/842291752912474117	Thomas Haumann	@thomashaumann	#junker var brand varm igår. Håber han er det på søndag igen #ultratwitteragf #sldk	0	0	1489652977	
16. mar.	https://twitter.com/P_Josephsen/status/842283561260576768	Peter Josephsen	@P_Josephsen	Jeg har taget kage med på kontoret i dag. Jeg har nemlig lyst til at hylde @AGFFodbold i dag #ultratwitteragf #ksdhpic.twitter.com/ANqpGPyL1H	5	0	1489651024	
16. mar.	https://twitter.com/hakuspeeck/status/842282291674140672	Johnny Rasmussen	@hakuspeeck	Kanon kamp af Staff. Hvilken passion! Mit højeste ønske er, at han får det eftermæle han fortjener ... fra os! #Legend #ultratwitteragf	2	0	1489650721	
16. mar.	https://twitter.com/laianders/status/842281299456987137	Anders Lai	@laianders	Forår er smukt. Gult ER grimt #ultratwitteragf #ksdh #gultergrimtpic.twitter.com/TVXsztWGZr	3	0	1489650485	
16. mar.	https://twitter.com/lundsmik/status/842266126876831746	Mads Lund	@lundsmik	Endnu engang undskyld til den flinke yngre dame, jeg i glædesrus kom til at halvbokse under jubel i går! #ultratwitteragf	0	0	1489646867	
16. mar.	https://twitter.com/MortenKock/status/842256231733555200	Morten Kock	@MortenKock	Morgenstund Har sejr i mund #pendler dagligt forbi #Hårsens - og i dag lyder atter Tak for sidst #ultratwitteragf #dbupokalen #achagfpic.twitter.com/auUNqf12ii	4	0	1489644508	
15. mar.	https://twitter.com/laianders/status/842158922517618688	Anders Lai	@laianders	Siger SÅ meget om @AGFFodbold og sammenholdet, at også skadede spillere møder op i Horsens #ultratwitteragf #samletskalvistige	3	0	1489621308	
15. mar.	https://twitter.com/jacobsejer/status/842144302583189505	Jacob Sejer	@jacobsejer	Hvem er med på at splejse om en gang bobleplast, så vi kan få Junker pakket ind indtil på søndag? #ultratwitteragf	3	0	1489617822	
15. mar.	https://twitter.com/laianders/status/842139520707489792	Anders Lai	@laianders	Bedste detalje: Junkers hattrick. Næstbedste: Sponsorede hjørnespark #ultratwitteragf #achagf #dbupokalen	2	0	1489616682	
15. mar.	https://twitter.com/bma2709/status/842133714603790337	Bo Andersen	@bma2709	Sikke en dag AGF vandt en fodboldkamp og Pytlick fik fyret op under håndbold debatten #hndbld #ksdh #håndbold #ultratwitteragf #whataday	0	0	1489615298	
15. mar.	https://twitter.com/ralle8K/status/842133464627445760	Rasmus Vind	@ralle8K	Staff's jubel i det her klip #ultratwitteragf #ksdh https://www.facebook.com/AGFFodbold/videos/10155097246192498/ …	3	0	1489615238	
15. mar.	https://twitter.com/trendinaliaDK/status/842133326630604801	Trendinalia Denmark	@trendinaliaDK	⒍ #ultratwitteragf ⒎ Inger Støjberg ⒏ #unitepharma ⒐ Amsterdam ⒑ Sønderjyske 2017/3/15 22:55 CET #trndnl http://www.trendinalia.com/twitter-trending-topics/denmark/denmark-today.html …	0	0	1489615205	
15. mar.	https://twitter.com/GeoHashTrend/status/842132440093196290	Geo # Trend	@GeoHashTrend	Top Trends Denmark-Mar15 22:48 CET #cldk Wilders #DutchElection #dbupokalen #ultratwitteragf Inger Støjberg http://www.geohashtrend.com?cc=DKgeohashtrend.com/?cc=DK 	1	0	1489614994	
15. mar.	https://twitter.com/MortenKock/status/842129978657497090	Morten Kock	@MortenKock	Der var dømt #håndfriselvejakulation denne aften i #Hårsens #achagf #dbupokalen #ultratwitteragf #ksdh #HitMeJunkerpic.twitter.com/lmqrW6iXFy	3	1	1489614407	
15. mar.	https://twitter.com/trendinaliaDK/status/842128283336560640	Trendinalia Denmark	@trendinaliaDK	⒈ Monaco ⒉ Wilders ⒊ #DutchElection ⒋ #dbupokalen ⒌ #ultratwitteragf 2017/3/15 22:35 CET #trndnl http://www.trendinalia.com/twitter-trending-topics/denmark/denmark-today.html …	0	0	1489614003	
