tweetid;tweetid-href;tweetername;tweeterhandle;tweetbody;numberoflikes;numberofretweets;timeoftweet
2. okt. 2016;https://twitter.com/AarhusUni/status/782840142931304448;Aarhus Universitet;@AarhusUni;Studium eller sportskarriere? Læs prorektor @BeritEika debatindlæg om #dualcareer på #aarhusuni i @jpaarhus http://bit.ly/2dxnYBF pic.twitter.com/NAvsgoDsWM;2;1;1475478609
1. okt. 2016;https://twitter.com/AarhusUni/status/782513012255121409;Aarhus Universitet;@AarhusUni;Konference - ASEM Forum on #LifeLongLearning : 21st Century Skills - den 3.-5. oktober 2016 på DPU #aarhusuni http://bit.ly/2dfX7sv pic.twitter.com/W4XIAYEBqZ;2;0;1475400615
1. okt. 2016;https://twitter.com/AarhusUni/status/782467155778494464;Aarhus Universitet;@AarhusUni;What Social Robots Can and Should Do - Conference on #robophilosophy October 17-21, 2016 #aarhusuni http://bit.ly/2dHlo9R pic.twitter.com/klDqNHpXMA;3;2;1475389682
1. okt. 2016;https://twitter.com/Olefrank/status/782237070379147268;Ole Frank Nielsen;@Olefrank;Yay #TEDxAarhus2016 is no 1 trending #hashtag in DK (not a word about no 2 & 4) Good work @NannaInie @johncoreymorris #tedx #aarhusuni pic.twitter.com/5N0IZGgKiB;5;3;1475334825
1. okt. 2016;https://twitter.com/AarhusUni/status/782223453286006784;Aarhus Universitet;@AarhusUni;Former student and present entrepreneur @camillahlastein was attending #AarhusUni's startup programme at @Studentervaekst #tedxaarhus2016pic.twitter.com/PEAMaGTG2l;10;3;1475331578
1. okt. 2016;https://twitter.com/mdlarsen/status/782201463435034625;martin d larsen;@mdlarsen;#aarhusuni and the Department of #Anthropology got its first witch doctor - congrats to Dr. Bubandt!https://twitter.com/saelarsen/status/781834245807505410 …;3;0;1475326336
1. okt. 2016;https://twitter.com/AarhusUni/status/782194562609676288;Aarhus Universitet;@AarhusUni;Now #Aarhusuni's @jacobsherson has the floor at #TEDxAarhus2016 and we're all ready to play w #QuantumMoves Press Play! pic.twitter.com/lCcgwfBCZo;6;3;1475324690
1. okt. 2016;https://twitter.com/AarhusUni/status/782188976593629184;Aarhus Universitet;@AarhusUni;Big #Aarhusuni impact on #TEDxAarhus2016 - presenters, scientists & volunteers @NannaInie @jacobsherson @johncoreymorris #aufrivillig pic.twitter.com/Sw6OJO8WZM;10;0;1475323359
30. sep. 2016;https://twitter.com/AarhusUni/status/782083779762515968;Aarhus Universitet;@AarhusUni;Historiker, lektor og ph.d. Nina Javette Kofoed fra #AarhusUni skal lede projektet omk #reformationen's betydning. @Aarhus2017 #dkforsk https://twitter.com/ekrausej/status/781854689243652096 …;15;2;1475298278
30. sep. 2016;https://twitter.com/AarhusUni/status/782080113223630848;Aarhus Universitet;@AarhusUni;We knew there was a solid reason that this bird is hanging out at campus at #AarhusUni pic.twitter.com/8YByfQqPIl;1;0;1475297403
30. sep. 2016;https://twitter.com/AarhusUni/status/781829164508835840;Aarhus Universitet;@AarhusUni;Ny forskning #aarhusuni: Det går ud over mors dømmekraft, hvis hun har psykiske problemer, og far er... Læs mere: http://bit.ly/2dERQto pic.twitter.com/d3PszoKiTX;0;0;1475237573
30. sep. 2016;https://twitter.com/UlrikV_AU/status/781818513673650178;Ulrik Vosgerau;@UlrikV_AU;Witchcraft and Doubt on an Indonesian Island. N. Bubandt is defending his higher doctoral dissertation at #artsaudk #aarhusuni #Anthropologypic.twitter.com/FLJDsU26Qa;3;3;1475235033
30. sep. 2016;https://twitter.com/AarhusUni/status/781817167524335616;Aarhus Universitet;@AarhusUni;.@FukuyamaFrancis @Stanford is keynote at #matchpoints17 seminar on t Reformation in #Denmark. More info: http://matchpoints.au.dk/  #aarhusuni pic.twitter.com/IYpwm41sEG;12;8;1475234712
29. sep. 2016;https://twitter.com/hen_stevnhoej/status/781783254290620416;Henriette Stevnhøj;@hen_stevnhoej;En spot on afskedsalut for @AllanFlyvbjerg i @OmnibusAU http://bit.ly/2dJyBSp  #herblirsåstillenu på #AarhusUni https://twitter.com/OmnibusAU/status/781774668600520704 …;0;0;1475226627
29. sep. 2016;https://twitter.com/AarhusUni/status/781775863016673280;Aarhus Universitet;@AarhusUni;Den danske afdeling af konkurrencen World Robot Olympiad løber af stablen lørdag i IT-byen Katrinebjerg #aarhusuni http://stiften.dk/aarhus/unge-robot-byggere-i-kamp-om-pladser-ved-vm …;1;1;1475224865
29. sep. 2016;https://twitter.com/AarhusUni/status/781766983498997760;Aarhus Universitet;@AarhusUni;Nyt fra dybet: Årets anden #AarhusUni rapport om #iltsvind udkommer i dag kl.12.00 på http://www.dce.au.dk  #dkgreen #dkpol;0;0;1475222748
29. sep. 2016;https://twitter.com/Nadia_Rohde/status/781766938557083648;Nadia Rohde;@Nadia_Rohde;Min hund er en nar. No study, only cuddle. #AUspeciale #Vincent #AU #aarhusuni #yourniversity #AUoverspring #Monsters #ghosts #urbanlegendspic.twitter.com/A9THju8waY;1;0;1475222737
29. sep. 2016;https://twitter.com/AarhusUni/status/781499799287857152;Aarhus Universitet;@AarhusUni;Did you miss #fallingwallslab at @StudhusAarhus #aarhusuni last night? Check out the photos here: http://bit.ly/2cDRJfo  #yourniversitypic.twitter.com/ofZ9kdd1V6;0;0;1475159046
29. sep. 2016;https://twitter.com/AarhusUni/status/781478753486643201;Aarhus Universitet;@AarhusUni;Course on Experimental Musicology Oct-Dec 2016 at The Royal Academy of Music Aarhus, M. info http://bit.ly/2dwCHhx  #aarhusuni #musicology;1;1;1475154028
29. sep. 2016;https://twitter.com/UlrikV_AU/status/781477610694008832;Ulrik Vosgerau;@UlrikV_AU;Karen Barad is next speaker in the Futures Lecture Series at #aarhusuni - see the video introduction by @aroepstorffhttps://youtu.be/tno6oG9KRFY ;9;12;1475153756
28. sep. 2016;https://twitter.com/AarhusUni/status/781425824851488768;Aarhus Universitet;@AarhusUni;.@PerKallestrup Cent f. Global Health at #aarhusuni receives a 2.6 mill. grant to cont. collaboration w @Uni_Rwanda http://bit.ly/2dnfmcQ pic.twitter.com/NTkYTK7z6h;3;2;1475141409
28. sep. 2016;https://twitter.com/tgsogaard/status/781422918307807232;Thomas Søgaard;@tgsogaard;I Algebra lærer vi om l-cykler. Aha. #aarhusuni;1;0;1475140716
28. sep. 2016;https://twitter.com/AarhusUni/status/781403243532410880;Aarhus Universitet;@AarhusUni;.@Aarhus_BSS today and tom. experts from across the globe are discussing t. status/future of #humanríghts http://bit.ly/2dt8vE3  #aarhusuni pic.twitter.com/wxBTFB05hs;1;2;1475136025
28. sep. 2016;https://twitter.com/AarhusUni/status/781373041892814848;Aarhus Universitet;@AarhusUni;Studerende v #aarhusuni har gode muligheder for at læse et semester i udlandet. Tjek AU Study Abroad Fair d. 6 okt. http://bit.ly/2dqVrz4 ;3;1;1475128825
28. sep. 2016;https://twitter.com/AarhusUni/status/781175039420993537;Aarhus Universitet;@AarhusUni;Congratulations to the winners of #fallingwallslab #aarhus - Steven, Morten and Deby all doing their research at #aarhusuni #yourniversitypic.twitter.com/IfClgPkaI9;2;0;1475081617
28. sep. 2016;https://twitter.com/Nadia_Rohde/status/781166901372354561;Nadia Rohde;@Nadia_Rohde;Jeg kan sagtens se gys. Jeg skal bare ikke have lyd på. #aarhusuni #speciale #spøgelser #conjuring2 #horror #vincent #auspeciale;0;0;1475079677
28. sep. 2016;https://twitter.com/AarhusUni/status/781159511973396482;Aarhus Universitet;@AarhusUni;As a Ph.d. Student, what is the value of #FallingwallsLab - meet @NannaInie and Morten Borman from #aarhusuni http://fallingwallslab.au.dk pic.twitter.com/4zXIBfwQdB;4;2;1475077915
28. sep. 2016;https://twitter.com/AarhusUni/status/781133979286171648;Aarhus Universitet;@AarhusUni;#fallingwallslab #aarhusuni is kicking off! @StudhusAarhus #phd #yourniversity - jury include reps from @fuaarhus @Aarhus_BSS @novonordiskpic.twitter.com/oXfMEPy8DU;3;2;1475071828
27. sep. 2016;https://twitter.com/Olefrank/status/781083091544772608;Ole Frank Nielsen;@Olefrank;Efter #somedk med de gode kolleger på #scitechAU - DKs bedste udsigt på #aarhusuni @AnneMetteSiem pic.twitter.com/WtA23UdUzp;3;0;1475059695
27. sep. 2016;https://twitter.com/AarhusUni/status/781051070130843648;Aarhus Universitet;@AarhusUni;Stor tak til @AllanFlyvbjerg for fantastisk bidrag til #aarhusuni de sidste 6 år. Alt det bedste for fremtiden! https://twitter.com/AllanFlyvbjerg/status/781049725290213376 …;17;0;1475052061
27. sep. 2016;https://twitter.com/AarhusUni/status/781019801149927424;Aarhus Universitet;@AarhusUni;The Road to #FallingwallsLab in #Berlin starts this afternoon at #AarhusUni for @NannaInie and many other #phds http://fallingwallslab.au.dk ;3;0;1475044605
27. sep. 2016;https://twitter.com/AarhusUni/status/780747408523268097;Aarhus Universitet;@AarhusUni;Want to work at #aarhusuni? Here's a selection of our current #vacancies. Visit http://www.au.dk/jobs  for further information #aujobhuntpic.twitter.com/O1fCIic8q7;3;2;1474979662
27. sep. 2016;https://twitter.com/AnjaArtsAU/status/780743843981426690;Anja Kjærgaard;@AnjaArtsAU;.@aroepstorff interviews @cdfrith who has played a key role in establishing @interact_minds at #aarhusuni #artsaudk https://youtu.be/N596BPICIB8 pic.twitter.com/EZ8h05YDlj;6;5;1474978812
27. sep. 2016;https://twitter.com/AarhusUni/status/780728528543346688;Aarhus Universitet;@AarhusUni;En lang række professorer fra Aarhus Universitet er blevet benådet med ridderkors. @Altingetdk http://www.altinget.dk/forskning/navnenyt/ridderkors-regner-ned-over-aarhus-professorer … #Aarhusuni;2;1;1474975161
26. sep. 2016;https://twitter.com/AnnePeddersen/status/780701338090999808;Anne Pedersen;@AnnePeddersen;#bibliotekarfrokost #aulbss #aarhusuni #uniparkenpic.twitter.com/l2FjwxuEwC;3;0;1474968678
26. sep. 2016;https://twitter.com/AarhusUni/status/780513332881190912;Aarhus Universitet;@AarhusUni;Og det hele startede i @Studentervaekst - #Aarhusuni's væksthus på Katrinebjerg @musikun_visning #dualcareerhttp://borsen.dk/nyheder/avisen/artikel/11/151552/artikel.html …;2;0;1474923854
26. sep. 2016;https://twitter.com/AarhusUni/status/780393481999089664;Aarhus Universitet;@AarhusUni;Kære tweeps - hjælp os m forslag til nyt eksternt bestyrelsesmedlem på #aarhusuni Se, hvordan du indstiller her: http://newsroom.au.dk/nyheder/vis/artikel/aarhus-universitet-soeger-nyt-bestyrelsesmedlem/ …;2;3;1474895279
26. sep. 2016;https://twitter.com/AarhusUni/status/780386747381350400;Aarhus Universitet;@AarhusUni;Godt gået! @Khaledksibe fra Ingeniørhøjskolens adgangskursus på #aarhusuni vinder Den Europæiske Sprogpris 2016 http://ufm.dk/aktuelt/pressemeddelelser/2016/danskundervisning-pa-youtube-vinder-den-europaeiske-sprogpris-2016 …;8;3;1474893674
26. sep. 2016;https://twitter.com/azramujacic/status/780371817068453888;Azra Mujacic;@azramujacic;Tillykke med Læremiddelprisen @AyoeQH! #artsaudk #ccaudk #aarhusuni http://cc.au.dk/aktuelt/nyheder/nyhed/artikel/phd-studerende-vinder-gyldendals-laeremiddelpris/ …pic.twitter.com/ZFVkbQEpIf;4;0;1474890114
23. sep. 2016;https://twitter.com/redcalcit/status/779360345848680449;Marie Bisgaard;@redcalcit;Har gang i 30. bog i år - Monstre af Mathias Clasen. #aarhusuni #fredagsbog;0;0;1474648960
23. sep. 2016;https://twitter.com/AarhusUni/status/779275970951966720;Aarhus Universitet;@AarhusUni;Faglig Dag om krig, fred og fordragelighed arrangeret af stud. foreningerne StatsRådet og PF #aarhusuni #austudieliv #yourniversitypic.twitter.com/vOGAzodOCI;5;2;1474628844
22. sep. 2016;https://twitter.com/OmnibusAU/status/779260954420908032;Omnibus;@OmnibusAU;Nikker bestyrelsen t dekanens plan, er @BSSBCOM snart fortid. Kompromis ml dekan, medarb & stud fundet. http://llk.dk/so37pl  #aarhusuni pic.twitter.com/qWjtkGVn5q;0;0;1474625264
22. sep. 2016;https://twitter.com/RikkeUAndersen/status/779042444998545408;Rikke Uhre Andersen;@RikkeUAndersen;Obamas popularitet er steget de sidste par måneder - nok fordi, der er udsigt til, at Knold eller Tot får magten! #foredrag #aarhusuni pic.twitter.com/4cuN92oD4q;1;0;1474573167
21. sep. 2016;https://twitter.com/hen_stevnhoej/status/778903431092273152;Henriette Stevnhøj;@hen_stevnhoej;Når @AllanFlyvbjerg går, er det all in @NicolaiDollner. Ser frem til interview om dekanen i @DagensMedicinDK #aarhusuni #tatoo #Allanexithttps://twitter.com/NicolaiDollner/status/778864702000599040 …;5;0;1474540023
21. sep. 2016;https://twitter.com/HelleBreth/status/778876021063946241;Helle Breth Klausen;@HelleBreth;Og herfra er jeg uddannet cand.mag. i medievidenskab! #aarhusuni #yourniversity #austudielivhttps://twitter.com/AarhusUni/status/778685463460589568 …;3;0;1474533488
21. sep. 2016;https://twitter.com/MetteKLillemose/status/778870308451278848;Mette K Lillemose;@MetteKLillemose;Underviserens dilemma #inspirationsdag #aarhusbss #aarhusuni #studieintensitet #forberedelsepic.twitter.com/oBEqOGJqWj;1;1;1474532126
21. sep. 2016;https://twitter.com/MetteKLillemose/status/778869643452768256;Mette K Lillemose;@MetteKLillemose;Studerendes syn på obligatorisk forberedelse #studieintensitet #inspirationsdag #case #aarhusbss #aarhusuni @CTL_AarhusBSSpic.twitter.com/5dYPuit2gT;0;1;1474531968
21. sep. 2016;https://twitter.com/MetteKLillemose/status/778866834418393088;Mette K Lillemose;@MetteKLillemose;Diskussion - undervisning: en ret, en pligt eller et privilegium? #studieintensitet #inspirationsdag #aarhusuni #aarhusbss @CTL_AarhusBSSpic.twitter.com/tzuCXwASm8;0;1;1474531298
21. sep. 2016;https://twitter.com/MetteKLillemose/status/778857004211302400;Mette K Lillemose;@MetteKLillemose;Prodekan Per Andersen byder velkommen til inspirationsdagen om studerende og forberedelse #studieintensitet #aarhusuni #aarhusbsspic.twitter.com/IRbpTgw4wR;0;0;1474528954
21. sep. 2016;https://twitter.com/cfiig8200/status/778719838709526533;Christina Fiig;@cfiig8200;Ligestillingsdebat v #aarhusuni fredag-》Fint panel m @NGroes @EdithJakobsen & Mary Consolata Namagambe.Jeg ordstyrer https://m.facebook.com/events/1647185408927493/ …;12;6;1474496252
21. sep. 2016;https://twitter.com/AarhusUni/status/778646293971345408;Aarhus Universitet;@AarhusUni;Tillykke Ph.d. Ayoe Q. Henkel fra Inst for Kommunikation og Kultur - Børnelitteratur #aarhusuni via @StineLiv og @SarahMygind @Gyldendal https://twitter.com/sarahmygind/status/778611802041090048 …;10;4;1474478717
21. sep. 2016;https://twitter.com/StineLiv/status/778633489562361856;Stine Liv Johansen;@StineLiv;Wauw! Hende kan vi godt være bekendt. Kæmpe tillykke til Ayoe! #AUliv #aarhusuni https://twitter.com/SarahMygind/status/778611802041090048 …;4;0;1474475664
20. sep. 2016;https://twitter.com/VejrupJ/status/778224755711283200;Johanne V. N.;@VejrupJ;I morgen kan du møde forfatteren Delphine de Vigan på #aarhusuni - Læs Q&A om hendes bøger her: http://bit.ly/2cOpRat  @authorsaarhus;2;0;1474378215
19. sep. 2016;https://twitter.com/azramujacic/status/778170901196107778;Azra Mujacic;@azramujacic;Hvorfor er Pokémon GO så populært? Vi har spurgt @lieberothdk, der forsker i spilpsykologi på #artsaudk #aarhusuni http://cas.au.dk/aktuel/nyheder/nyhed/artikel/forsker-pokemon-go-opfylder-vores-behov/ …pic.twitter.com/4jd6J61JOP;6;6;1474365375
15. sep. 2016;https://twitter.com/BeringBaden/status/776670567328022528;Christopher B Baden;@BeringBaden;Opgaveform fra gymnasiet møder forvaltningsfag på kandidatuddannelse #austudieliv #aarhusuni #yourniversitypic.twitter.com/IhM41fMW5S;0;0;1474007667
15. sep. 2016;https://twitter.com/cfiig8200/status/776545765934129152;Christina Fiig;@cfiig8200;This is interesting -> Karen Barad will visit #aarhusuni @GiR_AU #PhD #phdchat @genderresearch @LRustadhttps://twitter.com/TheresaAmmann/status/776404442945990658 …;3;2;1473977912
14. sep. 2016;https://twitter.com/Statsbib/status/776354778691567616;DetKglBib – Aarhus;@Statsbib;Tak for input til hvordan, vi kan gøre biblioteket bedre. Du hører fra os igen #austudieliv #yourniversity #aarhusuni;0;0;1473932377
14. sep. 2016;https://twitter.com/BeringBaden/status/776349562537664512;Christopher B Baden;@BeringBaden;Hey @Statsbib, et kæmpe ønske herfra: Kan I gøre kantinegården røgfri? <3 #austudieliv #yourniversity #aarhusuni;1;0;1473931134
14. sep. 2016;https://twitter.com/AnetteVands/status/776071904641908737;Vandsø;@AnetteVands;When a pine tree is cloned in a lab is it then nature or artificial technology ? #Beloff #posthuman seminar #aarhusuni;0;0;1473864935
14. sep. 2016;https://twitter.com/AnetteVands/status/776065556587872256;Vandsø;@AnetteVands;I en udvidet version har Beloff tilføjet et kamera til hendes flue-printer som analyserer fluens 'print'#posthuman seminar #aarhusuni;0;0;1473863421
14. sep. 2016;https://twitter.com/AnetteVands/status/776055483564171264;Vandsø;@AnetteVands;I am still at the #posthuman seminar at #aarhusuni. Having eaten my After Eights and now fit for fight to continue the seminar...;0;0;1473861020
14. sep. 2016;https://twitter.com/AnetteVands/status/776051075619102720;Vandsø;@AnetteVands;After Eight før fem- lige det man har brug for efter Tour de force ud i Deep Time #posthuman seminar #aarhusuni pic.twitter.com/23PbSFjdPy;0;0;1473859969
14. sep. 2016;https://twitter.com/AnetteVands/status/776039319303749632;Vandsø;@AnetteVands;The end of our planet', Erich Berger really brings us into the perspective of deep geologic time #aarhusuni #posthuman seminar;0;0;1473857166
14. sep. 2016;https://twitter.com/AnetteVands/status/776038148170186753;Vandsø;@AnetteVands;Denmark in #deeptime, Erich Berger, seminar #aarhusuni pic.twitter.com/9H7d6VK5xV;0;0;1473856887
14. sep. 2016;https://twitter.com/AnetteVands/status/776035782037471232;Vandsø;@AnetteVands;How can art assist to perform The anthropocene? Erich Berger, seminar, #aarhusuni;0;0;1473856323
14. sep. 2016;https://twitter.com/AnetteVands/status/776034984704565248;Vandsø;@AnetteVands;Now: Erich Berger on 'A Geologic Turn-deep time, deep Future' at #aarhusuni pic.twitter.com/tOv1X5XZsT;0;0;1473856133
13. sep. 2016;https://twitter.com/AarhusUni/status/775938187843821568;Aarhus Universitet;@AarhusUni;Vi skriver snart #2017 og dermed start på @Aarhus2017. Se eks. på #Aarhusuni's engagement her: http://www.au.dk/forskning/aarhus-universitets-engagement-i-aarhus-2017/ … #kulturår #Aarhus;5;2;1473833054
12. sep. 2016;https://twitter.com/AnnetteGraae/status/775641412025090048;Annette Graae;@AnnetteGraae;Masterstud r SÅ nysgerrige på, hvord de bedst løs deres opg. De behøver kvalificeret hjælp. #aarhus_BSS #aarhusuni @AULibrarian;0;2;1473762298
